pl_name,pl_rade,pl_masse,pl_radj,pl_massj,pl_dens,st_dist,pl_disc,pl_telescope,pl_eqt,pl_discmethod,pl_facility,pl_mnum,pl_pelink,pl_edelink,pl_cbflag,pl_orbper,pl_pnum,ra,dec,st_spstr,st_age,pl_ratdor,st_rad,rowupdate
Kepler-240 b,1.370,,0.122,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-240_b/,http://exoplanets.org/detail/Kepler-240_b,0,4.14449500,2,291.158774,40.750263,,,,0.74,2014-05-14
Kepler-240 c,2.200,,0.196,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-240_c/,http://exoplanets.org/detail/Kepler-240_c,0,7.95352800,2,291.158774,40.750263,,,,0.74,2014-05-14
Kepler-241 b,2.330,,0.208,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-241_b/,http://exoplanets.org/detail/Kepler-241_b,0,12.71809200,2,292.913118,41.060921,,,,0.67,2014-05-14
Kepler-241 c,2.570,,0.229,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-241_c/,http://exoplanets.org/detail/Kepler-241_c,0,36.06597800,2,292.913118,41.060921,,,,0.67,2014-05-14
Kepler-242 b,2.610,,0.233,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-242_b/,http://exoplanets.org/detail/Kepler-242_b,0,8.20395000,2,286.565695,41.808403,,,,0.85,2014-05-14
Kepler-242 c,2.000,,0.178,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-242_c/,http://exoplanets.org/detail/Kepler-242_c,0,14.49648100,2,286.565695,41.808403,,,,0.85,2014-05-14
Kepler-243 b,2.450,,0.219,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-243_b/,http://exoplanets.org/detail/Kepler-243_b,0,5.71544200,2,285.110470,42.033958,,,,0.84,2014-05-14
Kepler-243 c,1.990,,0.178,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-243_c/,http://exoplanets.org/detail/Kepler-243_c,0,20.02621800,2,285.110470,42.033958,,,,0.84,2014-05-14
Kepler-244 b,2.760,,0.246,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-244_b/,http://exoplanets.org/detail/Kepler-244_b,0,4.31179200,3,287.242680,42.301369,,,,0.80,2014-05-14
Kepler-244 c,2.050,,0.183,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-244_c/,http://exoplanets.org/detail/Kepler-244_c,0,9.76729200,3,287.242680,42.301369,,,,0.80,2014-05-14
Kepler-244 d,2.310,,0.206,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-244_d/,http://exoplanets.org/detail/Kepler-244_d,0,20.05040100,3,287.242680,42.301369,,,,0.80,2014-05-14
Kepler-245 b,2.570,,0.229,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-245_b/,http://exoplanets.org/detail/Kepler-245_b,0,7.49019000,3,291.638965,42.436317,,,,0.80,2014-05-14
Kepler-245 c,2.180,,0.194,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-245_c/,http://exoplanets.org/detail/Kepler-245_c,0,17.46081200,3,291.638965,42.436317,,,,0.80,2014-05-14
Kepler-245 d,3.030,,0.270,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-245_d/,http://exoplanets.org/detail/Kepler-245_d,0,36.27710800,3,291.638965,42.436317,,,,0.80,2014-05-14
Kepler-246 b,2.340,,0.209,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-246_b/,http://exoplanets.org/detail/Kepler-246_b,0,4.60182000,2,296.483427,42.663429,,,,0.83,2014-05-14
Kepler-246 c,1.500,,0.134,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-246_c/,http://exoplanets.org/detail/Kepler-246_c,0,11.18716100,2,296.483427,42.663429,,,,0.83,2014-05-14
Kepler-247 b,1.640,,0.146,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-247_b/,http://exoplanets.org/detail/Kepler-247_b,0,3.33616000,3,288.642531,43.039291,,,,0.77,2014-05-14
Kepler-247 c,4.090,,0.365,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-247_c/,http://exoplanets.org/detail/Kepler-247_c,0,9.43945200,3,288.642531,43.039291,,,,0.77,2014-05-14
Kepler-247 d,3.940,,0.352,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-247_d/,http://exoplanets.org/detail/Kepler-247_d,0,20.47791200,3,288.642531,43.039291,,,,0.77,2014-05-14
Kepler-248 b,3.020,,0.269,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-248_b/,http://exoplanets.org/detail/Kepler-248_b,0,6.30820500,2,293.061384,43.581356,,,,0.83,2014-05-14
Kepler-248 c,4.070,,0.363,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-248_c/,http://exoplanets.org/detail/Kepler-248_c,0,16.23949400,2,293.061384,43.581356,,,,0.83,2014-05-14
Kepler-249 b,1.090,,0.097,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-249_b/,http://exoplanets.org/detail/Kepler-249_b,0,3.30653900,3,296.985068,43.658524,,,,0.48,2014-05-14
Kepler-249 c,1.510,,0.135,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-249_c/,http://exoplanets.org/detail/Kepler-249_c,0,7.11370200,3,296.985068,43.658524,,,,0.48,2014-05-14
Kepler-249 d,1.570,,0.140,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-249_d/,http://exoplanets.org/detail/Kepler-249_d,0,15.36845900,3,296.985068,43.658524,,,,0.48,2014-05-14
Kepler-25 b,2.600,4036.30000,0.232,12.70000,,,2011,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-25_b/,http://exoplanets.org/detail/Kepler-25_b,0,6.23850000,3,286.638393,39.487894,,11.000,,1.31,2014-05-14
Kepler-25 c,4.500,1322.12000,0.401,4.16000,,,2011,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-25_c/,http://exoplanets.org/detail/Kepler-25_c,0,12.72040000,3,286.638393,39.487894,,11.000,,1.31,2014-05-14
Kepler-25 d,,89.90000,,0.28300,,,2014,0.95 m Kepler Telescope,,Radial Velocity,Kepler,0,,,0,123.00000000,3,286.638393,39.487894,,11.000,,1.31,2014-05-14
Kepler-250 b,1.130,,0.101,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-250_b/,http://exoplanets.org/detail/Kepler-250_b,0,4.14814100,3,289.594765,44.141953,,,,0.81,2014-05-14
Kepler-250 c,2.280,,0.203,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-250_c/,http://exoplanets.org/detail/Kepler-250_c,0,7.15680400,3,289.594765,44.141953,,,,0.81,2014-05-14
Kepler-250 d,2.180,,0.194,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-250_d/,http://exoplanets.org/detail/Kepler-250_d,0,17.64831200,3,289.594765,44.141953,,,,0.81,2014-05-14
Kepler-251 b,1.330,,0.119,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-251_b/,http://exoplanets.org/detail/Kepler-251_b,0,4.79093600,4,296.566237,44.105865,,,,0.89,2014-05-14
Kepler-251 c,2.770,,0.247,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-251_c/,http://exoplanets.org/detail/Kepler-251_c,0,16.51404300,4,296.566237,44.105865,,,,0.89,2014-05-14
Kepler-251 d,2.770,,0.247,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-251_d/,http://exoplanets.org/detail/Kepler-251_d,0,30.13300100,4,296.566237,44.105865,,,,0.89,2014-05-14
Kepler-251 e,2.770,,0.247,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-251_e/,http://exoplanets.org/detail/Kepler-251_e,0,99.64016100,4,296.566237,44.105865,,,,0.89,2014-05-14
Kepler-252 b,1.230,,0.110,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-252_b/,http://exoplanets.org/detail/Kepler-252_b,0,6.66839100,2,295.579345,44.545963,,,,0.55,2014-05-14
Kepler-252 c,2.150,,0.192,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-252_c/,http://exoplanets.org/detail/Kepler-252_c,0,10.84846300,2,295.579345,44.545963,,,,0.55,2014-05-14
Kepler-253 b,1.630,,0.145,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-253_b/,http://exoplanets.org/detail/Kepler-253_b,0,3.78398600,3,291.841992,44.858089,,,,0.79,2014-05-14
Kepler-253 c,2.650,,0.236,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-253_c/,http://exoplanets.org/detail/Kepler-253_c,0,10.28195100,3,291.841992,44.858089,,,,0.79,2014-05-14
Kepler-253 d,3.170,,0.283,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-253_d/,http://exoplanets.org/detail/Kepler-253_d,0,18.11986900,3,291.841992,44.858089,,,,0.79,2014-05-14
Kepler-254 b,3.870,,0.345,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-254_b/,http://exoplanets.org/detail/Kepler-254_b,0,5.82666200,3,288.164701,45.816504,,,,0.91,2014-05-14
Kepler-254 c,2.150,,0.192,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-254_c/,http://exoplanets.org/detail/Kepler-254_c,0,12.41218300,3,288.164701,45.816504,,,,0.91,2014-05-14
Kepler-254 d,2.500,,0.223,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-254_d/,http://exoplanets.org/detail/Kepler-254_d,0,18.74647700,3,288.164701,45.816504,,,,0.91,2014-05-14
Kepler-255 b,1.550,,0.138,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-255_b/,http://exoplanets.org/detail/Kepler-255_b,0,5.71460600,2,296.064233,45.976841,,,,0.93,2014-05-14
Kepler-255 c,2.990,,0.267,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-255_c/,http://exoplanets.org/detail/Kepler-255_c,0,9.94604700,2,296.064233,45.976841,,,,0.93,2014-05-14
Kepler-256 b,1.590,,0.142,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-256_b/,http://exoplanets.org/detail/Kepler-256_b,0,1.62049300,4,292.580445,46.097389,,,,1.30,2014-05-14
Kepler-256 c,2.150,,0.192,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-256_c/,http://exoplanets.org/detail/Kepler-256_c,0,3.38802000,4,292.580445,46.097389,,,,1.30,2014-05-14
Kepler-256 d,2.480,,0.221,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-256_d/,http://exoplanets.org/detail/Kepler-256_d,0,5.83917200,4,292.580445,46.097389,,,,1.30,2014-05-14
Kepler-256 e,2.350,,0.210,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-256_e/,http://exoplanets.org/detail/Kepler-256_e,0,10.68157200,4,292.580445,46.097389,,,,1.30,2014-05-14
Kepler-257 b,2.610,,0.233,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-257_b/,http://exoplanets.org/detail/Kepler-257_b,0,2.38266700,3,297.315994,46.023269,,,,1.04,2014-05-14
Kepler-257 c,5.410,,0.483,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-257_c/,http://exoplanets.org/detail/Kepler-257_c,0,6.58148400,3,297.315994,46.023269,,,,1.04,2014-05-14
Kepler-257 d,4.950,,0.442,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-257_d/,http://exoplanets.org/detail/Kepler-257_d,0,24.66455100,3,297.315994,46.023269,,,,1.04,2014-05-14
Kepler-258 b,4.060,,0.362,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-258_b/,http://exoplanets.org/detail/Kepler-258_b,0,13.19722000,2,294.068490,46.579330,,,,0.92,2014-05-14
Kepler-258 c,3.610,,0.322,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-258_c/,http://exoplanets.org/detail/Kepler-258_c,0,33.65307900,2,294.068490,46.579330,,,,0.92,2014-05-14
Kepler-259 b,2.800,,0.250,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-259_b/,http://exoplanets.org/detail/Kepler-259_b,0,8.11531700,2,288.211929,46.615005,,,,0.90,2014-05-14
Kepler-259 c,2.700,,0.241,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-259_c/,http://exoplanets.org/detail/Kepler-259_c,0,36.92493100,2,288.211929,46.615005,,,,0.90,2014-05-14
Kepler-26 b,3.600,120.77000,0.321,0.38000,,,2011,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-26_b/,http://exoplanets.org/detail/Kepler-26_b,0,12.28290000,4,284.940997,46.566540,,,,0.57,2014-05-14
Kepler-26 c,3.600,119.18100,0.321,0.37500,,,2011,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-26_c/,http://exoplanets.org/detail/Kepler-26_c,0,17.25130000,4,284.940997,46.566540,,,,0.57,2014-05-14
Kepler-26 d,1.070,,0.095,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-26_d/,http://exoplanets.org/detail/Kepler-26_d,0,3.54391900,4,284.940997,46.566540,,,,0.57,2014-05-14
Kepler-26 e,2.410,,0.215,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-26_e/,http://exoplanets.org/detail/Kepler-26_e,0,46.82791500,4,284.940997,46.566540,,,,0.57,2014-05-14
Kepler-260 b,2.010,,0.179,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-260_b/,http://exoplanets.org/detail/Kepler-260_b,0,8.18739900,2,291.925972,38.014122,,,,0.86,2014-05-14
Kepler-260 c,1.740,,0.155,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-260_c/,http://exoplanets.org/detail/Kepler-260_c,0,76.05017800,2,291.925972,38.014122,,,,0.86,2014-05-14
Kepler-261 b,2.180,,0.194,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-261_b/,http://exoplanets.org/detail/Kepler-261_b,0,10.38122700,2,291.364773,37.609184,,,,0.79,2014-05-14
Kepler-261 c,2.000,,0.178,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-261_c/,http://exoplanets.org/detail/Kepler-261_c,0,24.57085800,2,291.364773,37.609184,,,,0.79,2014-05-14
Kepler-262 b,1.360,,0.121,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-262_b/,http://exoplanets.org/detail/Kepler-262_b,0,13.06085500,2,290.728675,37.252649,,,,0.88,2014-05-14
Kepler-262 c,1.640,,0.146,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-262_c/,http://exoplanets.org/detail/Kepler-262_c,0,21.85372200,2,290.728675,37.252649,,,,0.88,2014-05-14
Kepler-263 b,2.670,,0.238,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-263_b/,http://exoplanets.org/detail/Kepler-263_b,0,16.56808700,2,292.469762,37.567794,,,,0.79,2014-05-14
Kepler-263 c,2.470,,0.220,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-263_c/,http://exoplanets.org/detail/Kepler-263_c,0,47.33277300,2,292.469762,37.567794,,,,0.79,2014-05-14
Kepler-264 b,3.330,,0.297,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-264_b/,http://exoplanets.org/detail/Kepler-264_b,0,40.80623100,2,292.044615,37.376246,,,,1.55,2014-05-14
Kepler-264 c,2.830,,0.252,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-264_c/,http://exoplanets.org/detail/Kepler-264_c,0,140.10126100,2,292.044615,37.376246,,,,1.55,2014-05-14
Kepler-265 b,1.860,,0.166,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-265_b/,http://exoplanets.org/detail/Kepler-265_b,0,6.84626200,4,290.510478,41.244820,,,,1.10,2014-05-14
Kepler-265 c,2.630,,0.235,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-265_c/,http://exoplanets.org/detail/Kepler-265_c,0,17.02893700,4,290.510478,41.244820,,,,1.10,2014-05-14
Kepler-265 d,2.490,,0.222,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-265_d/,http://exoplanets.org/detail/Kepler-265_d,0,43.13061700,4,290.510478,41.244820,,,,1.10,2014-05-14
Kepler-265 e,2.590,,0.231,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-265_e/,http://exoplanets.org/detail/Kepler-265_e,0,67.83102400,4,290.510478,41.244820,,,,1.10,2014-05-14
Kepler-266 b,2.480,,0.221,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-266_b/,http://exoplanets.org/detail/Kepler-266_b,0,6.61833000,2,294.484378,44.166916,,,,1.03,2014-05-14
Kepler-266 c,3.890,,0.347,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-266_c/,http://exoplanets.org/detail/Kepler-266_c,0,107.72360100,2,294.484378,44.166916,,,,1.03,2014-05-14
Kepler-267 b,1.980,,0.177,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-267_b/,http://exoplanets.org/detail/Kepler-267_b,0,3.35372800,3,299.830387,47.157461,,,,0.56,2014-05-14
Kepler-267 c,2.130,,0.190,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-267_c/,http://exoplanets.org/detail/Kepler-267_c,0,6.87745000,3,299.830387,47.157461,,,,0.56,2014-05-14
Kepler-267 d,2.270,,0.203,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-267_d/,http://exoplanets.org/detail/Kepler-267_d,0,28.46451500,3,299.830387,47.157461,,,,0.56,2014-05-14
Kepler-268 b,2.550,,0.227,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-268_b/,http://exoplanets.org/detail/Kepler-268_b,0,25.93413800,2,291.976175,38.055075,,,,1.27,2014-05-14
Kepler-268 c,3.380,,0.302,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-268_c/,http://exoplanets.org/detail/Kepler-268_c,0,83.44639300,2,291.976175,38.055075,,,,1.27,2014-05-14
Kepler-269 b,2.470,,0.220,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-269_b/,http://exoplanets.org/detail/Kepler-269_b,0,5.32671800,2,290.215171,41.775967,,,,0.96,2014-05-14
Kepler-269 c,1.690,,0.151,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-269_c/,http://exoplanets.org/detail/Kepler-269_c,0,8.12789900,2,290.215171,41.775967,,,,0.96,2014-05-14
Kepler-27 b,4.000,2895.31000,0.357,9.11000,,,2011,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-27_b/,http://exoplanets.org/detail/Kepler-27_b,0,15.33480000,2,292.236769,41.085876,,,,0.59,2014-05-14
Kepler-27 c,4.900,4385.87000,0.437,13.80000,,,2011,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-27_c/,http://exoplanets.org/detail/Kepler-27_c,0,31.33090000,2,292.236769,41.085876,,,,0.59,2014-05-14
Kepler-270 b,2.010,,0.179,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-270_b/,http://exoplanets.org/detail/Kepler-270_b,0,11.47609400,2,282.200100,44.422302,,,,1.46,2014-05-14
Kepler-270 c,1.770,,0.158,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-270_c/,http://exoplanets.org/detail/Kepler-270_c,0,25.26288700,2,282.200100,44.422302,,,,1.46,2014-05-14
Kepler-271 b,0.890,,0.079,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-271_b/,http://exoplanets.org/detail/Kepler-271_b,0,5.21773800,2,283.002980,44.284233,,,,0.88,2014-05-14
Kepler-271 c,1.000,,0.089,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-271_c/,http://exoplanets.org/detail/Kepler-271_c,0,7.41093500,2,283.002980,44.284233,,,,0.88,2014-05-14
Kepler-272 b,1.430,,0.128,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-272_b/,http://exoplanets.org/detail/Kepler-272_b,0,2.97135300,3,299.127524,47.593830,,,,0.93,2014-05-14
Kepler-272 c,1.790,,0.160,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-272_c/,http://exoplanets.org/detail/Kepler-272_c,0,6.05734200,3,299.127524,47.593830,,,,0.93,2014-05-14
Kepler-272 d,2.250,,0.201,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-272_d/,http://exoplanets.org/detail/Kepler-272_d,0,10.93730400,3,299.127524,47.593830,,,,0.93,2014-05-14
Kepler-273 b,1.500,,0.134,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-273_b/,http://exoplanets.org/detail/Kepler-273_b,0,2.93653200,2,291.302209,47.697758,,,,0.81,2014-05-14
Kepler-273 c,1.980,,0.177,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-273_c/,http://exoplanets.org/detail/Kepler-273_c,0,8.01492700,2,291.302209,47.697758,,,,0.81,2014-05-14
Kepler-274 b,1.540,,0.137,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-274_b/,http://exoplanets.org/detail/Kepler-274_b,0,11.63478800,2,292.922774,38.477274,,,,1.01,2014-05-14
Kepler-274 c,1.840,,0.164,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-274_c/,http://exoplanets.org/detail/Kepler-274_c,0,33.19786100,2,292.922774,38.477274,,,,1.01,2014-05-14
Kepler-275 b,2.340,,0.209,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-275_b/,http://exoplanets.org/detail/Kepler-275_b,0,10.30068200,3,292.479713,38.514927,,,,1.38,2014-05-14
Kepler-275 c,3.380,,0.302,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-275_c/,http://exoplanets.org/detail/Kepler-275_c,0,16.08813400,3,292.479713,38.514927,,,,1.38,2014-05-14
Kepler-275 d,3.330,,0.297,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-275_d/,http://exoplanets.org/detail/Kepler-275_d,0,35.67606200,3,292.479713,38.514927,,,,1.38,2014-05-14
Kepler-276 b,2.870,,0.256,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-276_b/,http://exoplanets.org/detail/Kepler-276_b,0,14.12841000,3,293.568150,39.036326,,,,1.05,2014-05-14
Kepler-276 c,2.900,16.60000,0.259,0.05200,,,2013,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-276_c/,,0,31.88400000,3,293.568150,39.036326,,,,1.05,2014-05-14
Kepler-276 d,2.800,16.30000,0.250,0.05100,,,2013,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-276_d/,,0,48.64800000,3,293.568150,39.036326,,,,1.05,2014-05-14
Kepler-277 b,2.920,87.30000,0.261,0.27500,,,2013,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-277_b/,,0,17.32400000,2,286.583175,39.077209,,,,1.69,2014-05-14
Kepler-277 c,3.360,64.20000,0.300,0.20200,,,2013,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-277_c/,,0,33.00600000,2,286.583175,39.077209,,,,1.69,2014-05-14
Kepler-278 b,4.070,,0.363,,,,2014,0.95 m Kepler Telescope,,Transit,Kepler,0,http://exoplanet.eu/catalog/kepler-278_b/,http://exoplanets.org/detail/Kepler-278_b,0,30.16054600,2,290.107193,38.702235,,,,2.94,2014-05-14
