dec,hd_name,hip_name,pl_astflag,pl_cbflag,pl_dens,pl_disc,pl_discmethod,pl_eqt,pl_facility,pl_hostname,pl_imgflag,pl_masse,pl_massj,pl_name,pl_omflag,pl_orbeccen,pl_orbper,pl_pnum,pl_rade,pl_radj,pl_ratdor,pl_rvflag,pl_telescope,pl_tranflag,ra,rowupdate,st_age,st_dist,st_mass,st_optmag,st_rad,st_teff,pl_pelink,pl_edelink
43.955017,,,0,0,,2014,Transit,,Kepler,Kepler-186,0,,,Kepler-186 b,0,,3.88679070,5,1.070,0.095,,0,0.95 m Kepler Telescope,1,298.652714,2014-05-14,4.000,172.00,0.54,14.625,0.52,3755.00,http://exoplanet.eu/catalog/kepler-186_b/,http://exoplanets.org/detail/Kepler-186_b
43.955017,,,0,0,,2014,Transit,,Kepler,Kepler-186,0,,,Kepler-186 c,0,,7.26730200,5,1.250,0.112,,0,0.95 m Kepler Telescope,1,298.652714,2014-05-14,4.000,172.00,0.54,14.625,0.52,3755.00,http://exoplanet.eu/catalog/kepler-186_c/,http://exoplanets.org/detail/Kepler-186_c
43.955017,,,0,0,,2014,Transit,,Kepler,Kepler-186,0,,,Kepler-186 d,0,,13.34299600,5,1.400,0.125,,0,0.95 m Kepler Telescope,1,298.652714,2014-05-14,4.000,172.00,0.54,14.625,0.52,3755.00,http://exoplanet.eu/catalog/kepler-186_d/,http://exoplanets.org/detail/Kepler-186_d
43.955017,,,0,0,,2014,Transit,,Kepler,Kepler-186,0,,,Kepler-186 e,0,,22.40770400,5,1.270,0.113,,0,0.95 m Kepler Telescope,1,298.652714,2014-05-14,4.000,172.00,0.54,14.625,0.52,3755.00,http://exoplanet.eu/catalog/kepler-186_e/,http://exoplanets.org/detail/Kepler-186_e
43.955017,,,0,0,,2014,Transit,,Kepler,Kepler-186,0,,,Kepler-186 f,0,0.040000,129.94410000,5,1.170,0.104,178.000000,0,0.95 m Kepler Telescope,1,298.652714,2015-01-14,4.000,172.00,0.54,14.625,0.52,3755.00,http://exoplanet.eu/catalog/kepler-186_f/,http://exoplanets.org/detail/Kepler-186_f
44.089306,,,0,0,,2014,Transit,,Kepler,Kepler-187,0,,,Kepler-187 b,0,,4.93886400,2,1.410,0.126,,0,0.95 m Kepler Telescope,1,299.796456,2014-05-14,,,0.85,14.173,1.29,6105.00,http://exoplanet.eu/catalog/kepler-187_b/,http://exoplanets.org/detail/Kepler-187_b
44.089306,,,0,0,,2014,Transit,,Kepler,Kepler-187,0,,,Kepler-187 c,0,,10.64026300,2,2.670,0.238,,0,0.95 m Kepler Telescope,1,299.796456,2014-05-14,,,0.85,14.173,1.29,6105.00,http://exoplanet.eu/catalog/kepler-187_c/,http://exoplanets.org/detail/Kepler-187_c
44.315533,,,0,0,,2014,Transit,,Kepler,Kepler-188,0,,,Kepler-188 b,0,,2.06189700,2,1.680,0.150,,0,0.95 m Kepler Telescope,1,281.279710,2014-05-14,,,,14.674,1.14,6021.00,http://exoplanet.eu/catalog/kepler-188_b/,http://exoplanets.org/detail/Kepler-188_b
44.315533,,,0,0,,2014,Transit,,Kepler,Kepler-188,0,,,Kepler-188 c,0,,5.99655300,2,3.190,0.285,,0,0.95 m Kepler Telescope,1,281.279710,2014-05-14,,,,14.674,1.14,6021.00,http://exoplanet.eu/catalog/kepler-188_c/,http://exoplanets.org/detail/Kepler-188_c
44.305004,,,0,0,,2014,Transit,,Kepler,Kepler-189,0,,,Kepler-189 b,0,,10.39993100,2,1.210,0.108,,0,0.95 m Kepler Telescope,1,287.564731,2014-05-14,,,0.79,14.859,0.75,5235.00,http://exoplanet.eu/catalog/kepler-189_b/,http://exoplanets.org/detail/Kepler-189_b
44.305004,,,0,0,,2014,Transit,,Kepler,Kepler-189,0,,,Kepler-189 c,0,,20.13486600,2,2.380,0.212,,0,0.95 m Kepler Telescope,1,287.564731,2014-05-14,,,0.79,14.859,0.75,5235.00,http://exoplanet.eu/catalog/kepler-189_c/,http://exoplanets.org/detail/Kepler-189_c
37.851786,,,0,0,10.40000,2011,Transit,,Kepler,Kepler-19,0,20.30000,0.06400,Kepler-19 b,0,0.000000,9.28699440,2,2.209,0.197,21.590000,1,0.95 m Kepler Telescope,1,290.420839,2014-05-14,1.900,2119.00,0.94,11.898,0.85,5541.00,http://exoplanet.eu/catalog/kepler-19_b/,http://exoplanets.org/detail/Kepler-19_b
37.851786,,,0,0,,2011,Transit Timing Variations,,Kepler,Kepler-19,0,1906.90000,6.00000,Kepler-19 c,0,,160.00000000,2,,,,1,0.95 m Kepler Telescope,0,290.420839,2014-05-14,1.900,2119.00,0.94,11.898,0.85,5541.00,http://exoplanet.eu/catalog/kepler-19_c/,
